problem,problem_type
Trung nắm 77 cuốn sách hay. Mẹ nắm 57 cuốn sách hay. Hỏi Trung và Mẹ có cùng nhau bao nhiêu cuốn sách hay?,combine
Mẹ sở hữu 16 cây viết. Quân sở hữu 72 cây viết. Mẹ gửi 7 cây viết cho Quân. Hỏi mỗi người có bao nhiêu cây viết?,change_out
Lan sở hữu 14 hộp bút vàng. Lan tìm được 83 hộp bút vàng nữa. Hỏi Lan có bao nhiêu hộp bút vàng?,increase
Xuân cầm 78 quả táo. An cầm 55 quả táo. Hỏi Xuân và An có cùng nhau bao nhiêu quả táo?,combine
Hà cầm 49 quả bóng xanh. Xuân cầm 76 quả bóng xanh. Hà ném 20 quả bóng xanh cho Xuân. Hỏi mỗi người có bao nhiêu quả bóng xanh?,change_out
Hà cầm 1 cái khẩu trang. Tôi cầm 66 cái khẩu trang. Hà bán 1 cái khẩu trang cho Tôi. Hỏi mỗi người có bao nhiêu cái khẩu trang?,change_out
Hà có 21 cây viết. Hà tìm thấy 63 cây viết nữa. Hỏi Hà có bao nhiêu cây viết?,increase
Thầy sở hữu 44 cuốn sách hay. Thầy nhặt được 93 cuốn sách hay nữa. Hỏi Thầy có bao nhiêu cuốn sách hay?,increase
Phụng cầm 61 cái kẹo. Phụng tìm thấy 65 cái kẹo nữa. Hỏi Phụng có bao nhiêu cái kẹo?,increase
Hiếu có 32 hộp bút vàng. Long có 71 hộp bút vàng. Hiếu hiến 2 hộp bút vàng cho Long. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_out
Thầy sở hữu 6 quả táo. Bạn sở hữu 32 quả táo. Thầy tặng 2 quả táo cho Bạn. Hỏi mỗi người có bao nhiêu quả táo?,change_out
Quân giữ 72 dây tai nghe. Nga giữ 54 dây tai nghe. Quân nhặt 62 dây tai nghe từ Nga. Hỏi mỗi người có bao nhiêu dây tai nghe?,change_in
Thầy nắm 16 cái bàn phím. Vy nắm 86 cái bàn phím. Thầy mượn 84 cái bàn phím từ Vy. Hỏi mỗi người có bao nhiêu cái bàn phím?,change_in
Mẹ nắm 24 chiếc khăn phiêu. Mẹ tìm được 39 chiếc khăn phiêu nữa. Hỏi Mẹ có bao nhiêu chiếc khăn phiêu?,increase
Thầy nắm 49 quả cam. Trung nắm 53 quả cam. Thầy nhận 24 quả cam từ Trung. Hỏi mỗi người có bao nhiêu quả cam?,change_in
Con nắm 28 quả lê. Con ăn mất 9 quả lê. Hỏi Con còn bao nhiêu quả lê?,decrease
An cầm 25 viên bi. An tìm thấy 80 viên bi nữa. Hỏi An có bao nhiêu viên bi?,increase
Thầy có 43 cái kẹo. Nga có 24 cái kẹo. Thầy lấy 37 cái kẹo từ Nga. Hỏi mỗi người có bao nhiêu cái kẹo?,change_in
Bạn cầm 73 cây thước. Thầy cầm 10 cây thước. Bạn đưa 3 cây thước cho Thầy. Hỏi mỗi người có bao nhiêu cây thước?,change_out
Bố giữ 4 cây thước. An giữ 11 cây thước. Bố phân phát 4 cây thước cho An. Hỏi mỗi người có bao nhiêu cây thước?,change_out
Bố cầm 65 hộp kẹo. Bố bán đi 51 hộp kẹo. Hỏi Bố còn bao nhiêu hộp kẹo?,decrease
Nga có 45 cái bánh. Nga bán đi 28 cái bánh. Hỏi Nga còn bao nhiêu cái bánh?,decrease
Phụng cầm 99 hộp kẹo. Anh cầm 17 hộp kẹo. Phụng hiến 3 hộp kẹo cho Anh. Hỏi mỗi người có bao nhiêu hộp kẹo?,change_out
Phụng có 96 quả chuối. Phụng bị mất 66 quả chuối. Hỏi Phụng còn bao nhiêu quả chuối?,decrease
An cầm 16 quả lê. An sử dụng 13 quả lê. Hỏi An còn bao nhiêu quả lê?,decrease
Long giữ 80 quả chuối. Long có thêm 80 quả chuối nữa. Hỏi Long có bao nhiêu quả chuối?,increase
Bố cầm 34 quả chuối. Long cầm 84 quả chuối. Bố phân phát 28 quả chuối cho Long. Hỏi mỗi người có bao nhiêu quả chuối?,change_out
Hiếu cầm 59 hộp bút vàng. Hiếu ném đi 58 hộp bút vàng. Hỏi Hiếu còn bao nhiêu hộp bút vàng?,decrease
Trung có 98 cái lắc tay. Trung nhận thêm 75 cái lắc tay nữa. Hỏi Trung có bao nhiêu cái lắc tay?,increase
Hà sở hữu 88 cái khẩu trang. Hà tìm thấy 13 cái khẩu trang nữa. Hỏi Hà có bao nhiêu cái khẩu trang?,increase
Xuân cầm 30 cái khẩu trang. Lan cầm 89 cái khẩu trang. Xuân bán 25 cái khẩu trang cho Lan. Hỏi mỗi người có bao nhiêu cái khẩu trang?,change_out
Long cầm 9 cái gối ôm. Tôi cầm 84 cái gối ôm. Long nhận 82 cái gối ôm từ Tôi. Hỏi mỗi người có bao nhiêu cái gối ôm?,change_in
Long sở hữu 83 dây tai nghe. Long tìm được 75 dây tai nghe nữa. Hỏi Long có bao nhiêu dây tai nghe?,increase
Nga nắm 29 cây thước. Anh nắm 64 cây thước. Nga mua 73 cây thước từ Anh. Hỏi mỗi người có bao nhiêu cây thước?,change_in
Phụng nắm 64 cái bánh. Quân nắm 88 cái bánh. Phụng đưa 48 cái bánh cho Quân. Hỏi mỗi người có bao nhiêu cái bánh?,change_out
Hà có 5 quả chuối. Nga có 21 quả chuối. Hà gửi 5 quả chuối cho Nga. Hỏi mỗi người có bao nhiêu quả chuối?,change_out
Xuân giữ 42 cái lắc tay. Bạn giữ 100 cái lắc tay. Xuân cầm 39 cái lắc tay từ Bạn. Hỏi mỗi người có bao nhiêu cái lắc tay?,change_in
Xuân giữ 83 cái bàn phím. Mẹ giữ 48 cái bàn phím. Xuân hiến 37 cái bàn phím cho Mẹ. Hỏi mỗi người có bao nhiêu cái bàn phím?,change_out
Vy sở hữu 18 viên bi. Thầy sở hữu 33 viên bi. Vy hiến 18 viên bi cho Thầy. Hỏi mỗi người có bao nhiêu viên bi?,change_out
Hà sở hữu 44 cái gối ôm. Hà bỏ đi 16 cái gối ôm. Hỏi Hà còn bao nhiêu cái gối ôm?,decrease
Vy cầm 38 dây tai nghe. Xuân cầm 2 dây tai nghe. Hỏi Vy và Xuân có tất cả bao nhiêu dây tai nghe?,combine
Nga có 18 quyển sách. Nga đặt xuống 5 quyển sách. Hỏi Nga còn bao nhiêu quyển sách?,decrease
Vũ sở hữu 80 quả táo. Thầy sở hữu 83 quả táo. Vũ nhận 13 quả táo từ Thầy. Hỏi mỗi người có bao nhiêu quả táo?,change_in
Mẹ cầm 72 quả táo. Thầy cầm 47 quả táo. Mẹ phân phát 10 quả táo cho Thầy. Hỏi mỗi người có bao nhiêu quả táo?,change_out
Vy cầm 7 quả táo. Vy tìm được 75 quả táo nữa. Hỏi Vy có bao nhiêu quả táo?,increase
Quân nắm 6 cái xe đỏ. Quân bán đi 2 cái xe đỏ. Hỏi Quân còn bao nhiêu cái xe đỏ?,decrease
Long có 62 cái khẩu trang. Chị có 84 cái khẩu trang. Long giữ 70 cái khẩu trang từ Chị. Hỏi mỗi người có bao nhiêu cái khẩu trang?,change_in
Tuấn cầm 93 cái vòng. Xuân cầm 41 cái vòng. Tuấn mượn 44 cái vòng từ Xuân. Hỏi mỗi người có bao nhiêu cái vòng?,change_in
Mẹ cầm 5 chiếc khăn phiêu. Tuấn cầm 42 chiếc khăn phiêu. Mẹ giữ 37 chiếc khăn phiêu từ Tuấn. Hỏi mỗi người có bao nhiêu chiếc khăn phiêu?,change_in
An cầm 49 cái lắc tay. Anh cầm 41 cái lắc tay. An nhặt 77 cái lắc tay từ Anh. Hỏi mỗi người có bao nhiêu cái lắc tay?,change_in
Tuấn sở hữu 20 hộp bút vàng. Chị sở hữu 9 hộp bút vàng. Hỏi Tuấn và Chị có tất cả bao nhiêu hộp bút vàng?,combine
Tôi cầm 79 quả chuối. Bố cầm 15 quả chuối. Tôi hiến 9 quả chuối cho Bố. Hỏi mỗi người có bao nhiêu quả chuối?,change_out
Quân giữ 37 quả táo. Anh giữ 74 quả táo. Quân đưa 25 quả táo cho Anh. Hỏi mỗi người có bao nhiêu quả táo?,change_out
Hà cầm 27 hộp bút vàng. Chị cầm 9 hộp bút vàng. Hà hiến 4 hộp bút vàng cho Chị. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_out
Long có 45 cây thước. Vũ có 59 cây thước. Long lấy 21 cây thước từ Vũ. Hỏi mỗi người có bao nhiêu cây thước?,change_in
Vũ có 99 quyển truyện. Anh có 42 quyển truyện. Hỏi Vũ và Anh có tất cả bao nhiêu quyển truyện?,combine
An giữ 66 cuốn sách hay. Vũ giữ 89 cuốn sách hay. An hiến 7 cuốn sách hay cho Vũ. Hỏi mỗi người có bao nhiêu cuốn sách hay?,change_out
Lan cầm 89 hộp kẹo. Bạn cầm 39 hộp kẹo. Lan tặng 12 hộp kẹo cho Bạn. Hỏi mỗi người có bao nhiêu hộp kẹo?,change_out
Trung nắm 89 chiếc khăn phiêu. Trung mua thêm 92 chiếc khăn phiêu nữa. Hỏi Trung có bao nhiêu chiếc khăn phiêu?,increase
Tuấn cầm 11 cái gối ôm. Tuấn bỏ đi 3 cái gối ôm. Hỏi Tuấn còn bao nhiêu cái gối ôm?,decrease
Quân nắm 75 quả lê. Quân có thêm 23 quả lê nữa. Hỏi Quân có bao nhiêu quả lê?,increase
An nắm 55 quả lê. Quân nắm 55 quả lê. An lấy 28 quả lê từ Quân. Hỏi mỗi người có bao nhiêu quả lê?,change_in
Vy sở hữu 60 cây gậy. Nga sở hữu 80 cây gậy. Hỏi Vy và Nga có cùng nhau bao nhiêu cây gậy?,combine
Anh nắm 12 cây thước. Tôi nắm 33 cây thước. Anh nhặt 24 cây thước từ Tôi. Hỏi mỗi người có bao nhiêu cây thước?,change_in
Anh cầm 83 quả bóng xanh. Lan cầm 18 quả bóng xanh. Anh nhận 52 quả bóng xanh từ Lan. Hỏi mỗi người có bao nhiêu quả bóng xanh?,change_in
Anh nắm 6 hộp bút vàng. Tôi nắm 60 hộp bút vàng. Anh đưa 3 hộp bút vàng cho Tôi. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_out
Bố giữ 12 cái bàn phím. Bố bị mất 12 cái bàn phím. Hỏi Bố còn bao nhiêu cái bàn phím?,decrease
Xuân cầm 90 chiếc khăn phiêu. Xuân mua thêm 78 chiếc khăn phiêu nữa. Hỏi Xuân có bao nhiêu chiếc khăn phiêu?,increase
Vy có 29 cái bàn phím. Bố có 99 cái bàn phím. Vy cầm 52 cái bàn phím từ Bố. Hỏi mỗi người có bao nhiêu cái bàn phím?,change_in
Vy cầm 92 trái bóng. Bố cầm 58 trái bóng. Hỏi Vy và Bố có tổng cộng bao nhiêu trái bóng?,combine
Nga có 80 cái lắc tay. Nga nhận thêm 72 cái lắc tay nữa. Hỏi Nga có bao nhiêu cái lắc tay?,increase
Hà giữ 35 cái quần trắng. Long giữ 59 cái quần trắng. Hà mượn 15 cái quần trắng từ Long. Hỏi mỗi người có bao nhiêu cái quần trắng?,change_in
Xuân cầm 94 cái lắc tay. Tôi cầm 76 cái lắc tay. Xuân mua 87 cái lắc tay từ Tôi. Hỏi mỗi người có bao nhiêu cái lắc tay?,change_in
Trung giữ 59 cái quần trắng. Bạn giữ 14 cái quần trắng. Trung bán 14 cái quần trắng cho Bạn. Hỏi mỗi người có bao nhiêu cái quần trắng?,change_out
Tuấn cầm 26 cái xe đỏ. Lan cầm 26 cái xe đỏ. Tuấn ném 15 cái xe đỏ cho Lan. Hỏi mỗi người có bao nhiêu cái xe đỏ?,change_out
Quân có 76 cây gậy. Nga có 8 cây gậy. Quân đưa 4 cây gậy cho Nga. Hỏi mỗi người có bao nhiêu cây gậy?,change_out
Long nắm 65 chiếc khăn phiêu. Hiếu nắm 95 chiếc khăn phiêu. Long phân phát 26 chiếc khăn phiêu cho Hiếu. Hỏi mỗi người có bao nhiêu chiếc khăn phiêu?,change_out
Thầy có 33 cây thước. Thầy nhận thêm 34 cây thước nữa. Hỏi Thầy có bao nhiêu cây thước?,increase
Vũ có 63 cuốn sách hay. Bố có 25 cuốn sách hay. Vũ hiến 15 cuốn sách hay cho Bố. Hỏi mỗi người có bao nhiêu cuốn sách hay?,change_out
Thầy sở hữu 35 cây gậy. Thầy tìm được 61 cây gậy nữa. Hỏi Thầy có bao nhiêu cây gậy?,increase
Tuấn cầm 75 cây viết. Vy cầm 68 cây viết. Tuấn ném 15 cây viết cho Vy. Hỏi mỗi người có bao nhiêu cây viết?,change_out
Mẹ có 55 cái kẹo. Tuấn có 4 cái kẹo. Hỏi Mẹ và Tuấn có tất cả bao nhiêu cái kẹo?,combine
Hiếu nắm 25 hộp bút vàng. Trung nắm 28 hộp bút vàng. Hiếu gửi 14 hộp bút vàng cho Trung. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_out
Hiếu cầm 49 quyển truyện. Trung cầm 56 quyển truyện. Hiếu gửi 14 quyển truyện cho Trung. Hỏi mỗi người có bao nhiêu quyển truyện?,change_out
Xuân có 100 cái kẹo. Xuân bỏ đi 45 cái kẹo. Hỏi Xuân còn bao nhiêu cái kẹo?,decrease
Con giữ 29 cái quần trắng. Con bán đi 8 cái quần trắng. Hỏi Con còn bao nhiêu cái quần trắng?,decrease
Bạn sở hữu 39 quyển sách. Bạn bị mất 33 quyển sách. Hỏi Bạn còn bao nhiêu quyển sách?,decrease
Vy có 2 quyển sách. Long có 14 quyển sách. Hỏi Vy và Long có tất cả bao nhiêu quyển sách?,combine
Lan cầm 42 cái xe đỏ. Lan nhận thêm 30 cái xe đỏ nữa. Hỏi Lan có bao nhiêu cái xe đỏ?,increase
Hiếu có 61 cái bánh. Hiếu bị mất 14 cái bánh. Hỏi Hiếu còn bao nhiêu cái bánh?,decrease
Bạn cầm 33 cái quần trắng. Bạn bỏ đi 31 cái quần trắng. Hỏi Bạn còn bao nhiêu cái quần trắng?,decrease
Vy cầm 76 dây tai nghe. Xuân cầm 4 dây tai nghe. Hỏi Vy và Xuân có tất cả bao nhiêu dây tai nghe?,combine
Hiếu nắm 74 trái bóng. Hiếu gửi đi 3 trái bóng. Hỏi Hiếu còn bao nhiêu trái bóng?,decrease
Tuấn giữ 22 cây thước. Bố giữ 26 cây thước. Tuấn hiến 12 cây thước cho Bố. Hỏi mỗi người có bao nhiêu cây thước?,change_out
Anh cầm 42 dây tai nghe. Thầy cầm 92 dây tai nghe. Anh hiến 5 dây tai nghe cho Thầy. Hỏi mỗi người có bao nhiêu dây tai nghe?,change_out
Bố sở hữu 63 quả bóng xanh. Phụng sở hữu 27 quả bóng xanh. Bố phân phát 26 quả bóng xanh cho Phụng. Hỏi mỗi người có bao nhiêu quả bóng xanh?,change_out
Anh giữ 85 cái khẩu trang. Anh bán đi 28 cái khẩu trang. Hỏi Anh còn bao nhiêu cái khẩu trang?,decrease
Anh có 12 quả chuối. Vũ có 53 quả chuối. Anh nhận 38 quả chuối từ Vũ. Hỏi mỗi người có bao nhiêu quả chuối?,change_in
Vũ có 92 quyển sách. An có 59 quyển sách. Hỏi Vũ và An có tổng cộng bao nhiêu quyển sách?,combine
Xuân cầm 39 cây thước. Vũ cầm 46 cây thước. Xuân nhận 28 cây thước từ Vũ. Hỏi mỗi người có bao nhiêu cây thước?,change_in
Bạn cầm 88 cây thước. Hiếu cầm 2 cây thước. Bạn mua 60 cây thước từ Hiếu. Hỏi mỗi người có bao nhiêu cây thước?,change_in
Nga có 97 quyển truyện. Hà có 62 quyển truyện. Nga đưa 8 quyển truyện cho Hà. Hỏi mỗi người có bao nhiêu quyển truyện?,change_out
Trung cầm 29 cây gậy. Phụng cầm 15 cây gậy. Trung nhận 90 cây gậy từ Phụng. Hỏi mỗi người có bao nhiêu cây gậy?,change_in
Hiếu nắm 88 cây gậy. Bố nắm 80 cây gậy. Hỏi Hiếu và Bố có tất cả bao nhiêu cây gậy?,combine
Chị cầm 52 cái khẩu trang. Tôi cầm 20 cái khẩu trang. Chị lấy 93 cái khẩu trang từ Tôi. Hỏi mỗi người có bao nhiêu cái khẩu trang?,change_in
Anh sở hữu 89 hộp kẹo. Anh có thêm 10 hộp kẹo nữa. Hỏi Anh có bao nhiêu hộp kẹo?,increase
Mẹ cầm 66 quyển truyện. Mẹ mang thêm 36 quyển truyện nữa. Hỏi Mẹ có bao nhiêu quyển truyện?,increase
Anh cầm 35 cuốn sách hay. Anh ném đi 23 cuốn sách hay. Hỏi Anh còn bao nhiêu cuốn sách hay?,decrease
Hiếu giữ 14 cái bàn phím. Hiếu nhặt được 59 cái bàn phím nữa. Hỏi Hiếu có bao nhiêu cái bàn phím?,increase
Con cầm 85 hộp bút vàng. Con tìm được 33 hộp bút vàng nữa. Hỏi Con có bao nhiêu hộp bút vàng?,increase
Quân cầm 54 cái gối ôm. Vy cầm 87 cái gối ôm. Quân đưa 42 cái gối ôm cho Vy. Hỏi mỗi người có bao nhiêu cái gối ôm?,change_out
Anh sở hữu 72 quả chuối. Anh bán đi 61 quả chuối. Hỏi Anh còn bao nhiêu quả chuối?,decrease
Tuấn sở hữu 37 trái bóng. Vy sở hữu 31 trái bóng. Tuấn nhận 38 trái bóng từ Vy. Hỏi mỗi người có bao nhiêu trái bóng?,change_in
Hiếu sở hữu 11 quả cam. Hiếu gửi đi 1 quả cam. Hỏi Hiếu còn bao nhiêu quả cam?,decrease
Hiếu giữ 43 chiếc khăn phiêu. Phụng giữ 90 chiếc khăn phiêu. Hiếu mua 2 chiếc khăn phiêu từ Phụng. Hỏi mỗi người có bao nhiêu chiếc khăn phiêu?,change_in
Thầy cầm 12 cái vòng. Long cầm 57 cái vòng. Thầy phân phát 8 cái vòng cho Long. Hỏi mỗi người có bao nhiêu cái vòng?,change_out
Thầy cầm 39 hộp kẹo. Long cầm 92 hộp kẹo. Thầy bán 3 hộp kẹo cho Long. Hỏi mỗi người có bao nhiêu hộp kẹo?,change_out
Thầy cầm 48 quả táo. Chị cầm 11 quả táo. Hỏi Thầy và Chị có cùng nhau bao nhiêu quả táo?,combine
Quân sở hữu 21 hộp bút vàng. Vũ sở hữu 29 hộp bút vàng. Quân mượn 59 hộp bút vàng từ Vũ. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_in
Vy có 22 hộp bút vàng. Vũ có 96 hộp bút vàng. Vy tặng 17 hộp bút vàng cho Vũ. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_out
Mẹ sở hữu 100 chiếc khăn phiêu. Hà sở hữu 88 chiếc khăn phiêu. Mẹ bán 61 chiếc khăn phiêu cho Hà. Hỏi mỗi người có bao nhiêu chiếc khăn phiêu?,change_out
Con cầm 86 quả lê. Xuân cầm 69 quả lê. Con đưa 34 quả lê cho Xuân. Hỏi mỗi người có bao nhiêu quả lê?,change_out
Vũ sở hữu 34 quả táo. Hiếu sở hữu 52 quả táo. Vũ bán 30 quả táo cho Hiếu. Hỏi mỗi người có bao nhiêu quả táo?,change_out
Vũ giữ 83 dây tai nghe. Nga giữ 62 dây tai nghe. Vũ bán 53 dây tai nghe cho Nga. Hỏi mỗi người có bao nhiêu dây tai nghe?,change_out
An có 41 chiếc khăn phiêu. Trung có 32 chiếc khăn phiêu. An giữ 58 chiếc khăn phiêu từ Trung. Hỏi mỗi người có bao nhiêu chiếc khăn phiêu?,change_in
Vũ cầm 6 cái quần trắng. Quân cầm 39 cái quần trắng. Vũ đưa 1 cái quần trắng cho Quân. Hỏi mỗi người có bao nhiêu cái quần trắng?,change_out
Long cầm 86 cái bàn phím. Long bán đi 13 cái bàn phím. Hỏi Long còn bao nhiêu cái bàn phím?,decrease
Long nắm 100 cuốn sách hay. Nga nắm 39 cuốn sách hay. Long nhận 90 cuốn sách hay từ Nga. Hỏi mỗi người có bao nhiêu cuốn sách hay?,change_in
Nga giữ 51 hộp kẹo. Anh giữ 64 hộp kẹo. Hỏi Nga và Anh có tổng cộng bao nhiêu hộp kẹo?,combine
Hiếu cầm 75 chiếc khăn phiêu. Hiếu bỏ ra 21 chiếc khăn phiêu. Hỏi Hiếu còn bao nhiêu chiếc khăn phiêu?,decrease
Bố sở hữu 4 cây thước. Vũ sở hữu 47 cây thước. Hỏi Bố và Vũ có tất cả bao nhiêu cây thước?,combine
Hà có 23 cây thước. Hà ăn mất 18 cây thước. Hỏi Hà còn bao nhiêu cây thước?,decrease
Trung cầm 5 hộp bút vàng. Bạn cầm 60 hộp bút vàng. Trung lấy 49 hộp bút vàng từ Bạn. Hỏi mỗi người có bao nhiêu hộp bút vàng?,change_in
